"Count orders","Count orders"
Dashboard,Dashboard
"Status orders","Orders by status"
"View orders","View orders"
"Add products","Add products"
"Go to catalog","Go to catalog"
"Check Returns","Check Returns"
"Quick actions","Quick actions"
